x,y,u_x,u_y,p
1.799999999999999933e-01,8.000000000000000167e-02,4.181701689958572388e-03,-3.700208067893981934e-01,1.613160490989685059e+00
1.799999999999999933e-01,8.999999999999999667e-02,4.925265908241271973e-03,-3.602914214134216309e-01,1.685211539268493652e+00
1.799999999999999933e-01,1.000000000000000056e-01,5.685757845640182495e-03,-3.506120145320892334e-01,1.755893349647521973e+00
1.799999999999999933e-01,1.100000000000000006e-01,6.460521370172500610e-03,-3.409830331802368164e-01,1.825104713439941406e+00
1.799999999999999933e-01,1.199999999999999956e-01,7.247183471918106079e-03,-3.314052224159240723e-01,1.892753005027770996e+00
1.799999999999999933e-01,1.300000000000000044e-01,8.042909204959869385e-03,-3.218789994716644287e-01,1.958743691444396973e+00
1.799999999999999933e-01,1.400000000000000133e-01,8.844982832670211792e-03,-3.124040365219116211e-01,2.022991895675659180e+00
1.799999999999999933e-01,1.499999999999999944e-01,9.651243686676025391e-03,-3.029806315898895264e-01,2.085422277450561523e+00
1.799999999999999933e-01,1.600000000000000033e-01,1.045905426144599915e-02,-2.936086356639862061e-01,2.145957708358764648e+00
1.799999999999999933e-01,1.700000000000000122e-01,1.126632094383239746e-02,-2.842875719070434570e-01,2.204538822174072266e+00
1.799999999999999933e-01,1.799999999999999933e-01,1.207080855965614319e-02,-2.750166952610015869e-01,2.261107921600341797e+00
1.799999999999999933e-01,1.900000000000000022e-01,1.287039369344711304e-02,-2.657960951328277588e-01,2.315618276596069336e+00
1.799999999999999933e-01,2.000000000000000111e-01,1.366319507360458374e-02,-2.566241621971130371e-01,2.368029832839965820e+00
1.799999999999999933e-01,2.099999999999999922e-01,1.444732397794723511e-02,-2.475005984306335449e-01,2.418312549591064453e+00
1.799999999999999933e-01,2.200000000000000011e-01,1.522104442119598389e-02,-2.384245693683624268e-01,2.466442584991455078e+00
1.799999999999999933e-01,2.300000000000000100e-01,1.598279923200607300e-02,-2.293951511383056641e-01,2.512408971786499023e+00
1.799999999999999933e-01,2.399999999999999911e-01,1.673096418380737305e-02,-2.204119414091110229e-01,2.556204319000244141e+00
1.799999999999999933e-01,2.500000000000000000e-01,1.746436208486557007e-02,-2.114734649658203125e-01,2.597830533981323242e+00
1.799999999999999933e-01,2.600000000000000089e-01,1.818170398473739624e-02,-2.025791257619857788e-01,2.637299776077270508e+00
1.799999999999999933e-01,2.700000000000000178e-01,1.888190209865570068e-02,-1.937285661697387695e-01,2.674628734588623047e+00
1.799999999999999933e-01,2.800000000000000266e-01,1.956378668546676636e-02,-1.849204897880554199e-01,2.709841966629028320e+00
1.799999999999999933e-01,2.899999999999999800e-01,2.022644132375717163e-02,-1.761537492275238037e-01,2.742972612380981445e+00
1.799999999999999933e-01,2.999999999999999889e-01,2.086909860372543335e-02,-1.674280464649200439e-01,2.774054765701293945e+00
1.799999999999999933e-01,3.099999999999999978e-01,2.149111032485961914e-02,-1.587420701980590820e-01,2.803131341934204102e+00
1.799999999999999933e-01,3.200000000000000067e-01,2.209158986806869507e-02,-1.500948220491409302e-01,2.830247640609741211e+00
1.799999999999999933e-01,3.300000000000000155e-01,2.266965061426162720e-02,-1.414850205183029175e-01,2.855452537536621094e+00
1.799999999999999933e-01,3.400000000000000244e-01,2.322492003440856934e-02,-1.329118907451629639e-01,2.878798723220825195e+00
1.799999999999999933e-01,3.499999999999999778e-01,2.375645190477371216e-02,-1.243740096688270569e-01,2.900340080261230469e+00
1.799999999999999933e-01,3.599999999999999867e-01,2.426364272832870483e-02,-1.158690974116325378e-01,2.920132875442504883e+00
1.799999999999999933e-01,3.699999999999999956e-01,2.474553138017654419e-02,-1.073962226510047913e-01,2.938230514526367188e+00
1.799999999999999933e-01,3.800000000000000044e-01,2.520137280225753784e-02,-9.895347058773040771e-02,2.954688549041748047e+00
1.799999999999999933e-01,3.900000000000000133e-01,2.563010901212692261e-02,-9.053923934698104858e-02,2.969561576843261719e+00
1.799999999999999933e-01,4.000000000000000222e-01,2.603086829185485840e-02,-8.215152472257614136e-02,2.982902526855468750e+00
1.799999999999999933e-01,4.099999999999999756e-01,2.640243619680404663e-02,-7.378802448511123657e-02,2.994759321212768555e+00
1.799999999999999933e-01,4.199999999999999845e-01,2.674377709627151489e-02,-6.544677168130874634e-02,3.005180120468139648e+00
1.799999999999999933e-01,4.299999999999999933e-01,2.705369889736175537e-02,-5.712585896253585815e-02,3.014211177825927734e+00
1.799999999999999933e-01,4.400000000000000022e-01,2.733080834150314331e-02,-4.882279783487319946e-02,3.021890163421630859e+00
1.799999999999999933e-01,4.500000000000000111e-01,2.757381647825241089e-02,-4.053507745265960693e-02,3.028254032135009766e+00
1.799999999999999933e-01,4.600000000000000200e-01,2.778141945600509644e-02,-3.226083517074584961e-02,3.033336877822875977e+00
1.799999999999999933e-01,4.699999999999999734e-01,2.795249968767166138e-02,-2.399739809334278107e-02,3.037163972854614258e+00
1.799999999999999933e-01,4.799999999999999822e-01,2.808564156293869019e-02,-1.574255339801311493e-02,3.039759635925292969e+00
1.799999999999999933e-01,4.899999999999999911e-01,2.817957848310470581e-02,-7.493929937481880188e-03,3.041142940521240234e+00
1.799999999999999933e-01,5.000000000000000000e-01,2.823343127965927124e-02,7.511693984270095825e-04,3.041324615478515625e+00
1.799999999999999933e-01,5.100000000000000089e-01,2.824614197015762329e-02,8.994599804282188416e-03,3.040312767028808594e+00
1.799999999999999933e-01,5.200000000000000178e-01,2.821689099073410034e-02,1.723950542509555817e-02,3.038109302520751953e+00
1.799999999999999933e-01,5.300000000000000266e-01,2.814505249261856079e-02,2.548777870833873749e-02,3.034712314605712891e+00
1.799999999999999933e-01,5.400000000000000355e-01,2.803023159503936768e-02,3.374245017766952515e-02,3.030111074447631836e+00
1.799999999999999933e-01,5.500000000000000444e-01,2.787224948406219482e-02,4.200565069913864136e-02,3.024292945861816406e+00
1.799999999999999933e-01,5.600000000000000533e-01,2.767101675271987915e-02,5.027978122234344482e-02,3.017236232757568359e+00
1.799999999999999933e-01,5.699999999999999512e-01,2.742703258991241455e-02,5.856791883707046509e-02,3.008917808532714844e+00
1.799999999999999933e-01,5.799999999999999600e-01,2.714078873395919800e-02,6.687210500240325928e-02,2.999303817749023438e+00
1.799999999999999933e-01,5.899999999999999689e-01,2.681297808885574341e-02,7.519526779651641846e-02,2.988360404968261719e+00
1.799999999999999933e-01,5.999999999999999778e-01,2.644511312246322632e-02,8.354017883539199829e-02,2.976047515869140625e+00
1.799999999999999933e-01,6.099999999999999867e-01,2.603849023580551147e-02,9.190901368856430054e-02,2.962316989898681641e+00
1.799999999999999933e-01,6.199999999999999956e-01,2.559426426887512207e-02,1.003040596842765808e-01,2.947123050689697266e+00
1.799999999999999933e-01,6.300000000000000044e-01,2.511478215456008911e-02,1.087287962436676025e-01,2.930408716201782227e+00
1.799999999999999933e-01,6.400000000000000133e-01,2.460212260484695435e-02,1.171844825148582458e-01,2.912121772766113281e+00
1.799999999999999933e-01,6.500000000000000222e-01,2.405831962823867798e-02,1.256741434335708618e-01,2.892200708389282227e+00
1.799999999999999933e-01,6.600000000000000311e-01,2.348587661981582642e-02,1.341992914676666260e-01,2.870588779449462891e+00
1.799999999999999933e-01,6.700000000000000400e-01,2.288730442523956299e-02,1.427622139453887939e-01,2.847226858139038086e+00
1.799999999999999933e-01,6.800000000000000488e-01,2.226526290178298950e-02,1.513642221689224243e-01,2.822055101394653320e+00
1.799999999999999933e-01,6.899999999999999467e-01,2.162221074104309082e-02,1.600072383880615234e-01,2.795016765594482422e+00
1.799999999999999933e-01,6.999999999999999556e-01,2.096084505319595337e-02,1.686920821666717529e-01,2.766058683395385742e+00
1.799999999999999933e-01,7.099999999999999645e-01,2.028351277112960815e-02,1.774203479290008545e-01,2.735132932662963867e+00
1.799999999999999933e-01,7.199999999999999734e-01,1.959290355443954468e-02,1.861923336982727051e-01,2.702193021774291992e+00
1.799999999999999933e-01,7.299999999999999822e-01,1.889114081859588623e-02,1.950086057186126709e-01,2.667202949523925781e+00
1.799999999999999933e-01,7.399999999999999911e-01,1.818004995584487915e-02,2.038699686527252197e-01,2.630133628845214844e+00
1.799999999999999933e-01,7.500000000000000000e-01,1.746160537004470825e-02,2.127768695354461670e-01,2.590958595275878906e+00
1.799999999999999933e-01,7.600000000000000089e-01,1.673753559589385986e-02,2.217288017272949219e-01,2.549665689468383789e+00
1.799999999999999933e-01,7.700000000000000178e-01,1.600913703441619873e-02,2.307266891002655029e-01,2.506247282028198242e+00
1.799999999999999933e-01,7.800000000000000266e-01,1.527723670005798340e-02,2.397710084915161133e-01,2.460705518722534180e+00
1.799999999999999933e-01,7.900000000000000355e-01,1.454309374094009399e-02,2.488613277673721313e-01,2.413053035736083984e+00
1.799999999999999933e-01,8.000000000000000444e-01,1.380687952041625977e-02,2.579980194568634033e-01,2.363306283950805664e+00
1.799999999999999933e-01,8.100000000000000533e-01,1.306948810815811157e-02,2.671820819377899170e-01,2.311488389968872070e+00
1.799999999999999933e-01,8.199999999999999512e-01,1.233089715242385864e-02,2.764130830764770508e-01,2.257634878158569336e+00
1.799999999999999933e-01,8.299999999999999600e-01,1.159127801656723022e-02,2.856921851634979248e-01,2.201781272888183594e+00
1.799999999999999933e-01,8.399999999999999689e-01,1.085074245929718018e-02,2.950189411640167236e-01,2.143971443176269531e+00
1.799999999999999933e-01,8.499999999999999778e-01,1.010924577713012695e-02,3.043943047523498535e-01,2.084252119064331055e+00
1.799999999999999933e-01,8.599999999999999867e-01,9.366802871227264404e-03,3.138184845447540283e-01,2.022673368453979492e+00
1.799999999999999933e-01,8.699999999999999956e-01,8.623629808425903320e-03,3.232917785644531250e-01,1.959289908409118652e+00
1.799999999999999933e-01,8.800000000000000044e-01,7.879674434661865234e-03,3.328135013580322266e-01,1.894159913063049316e+00
1.799999999999999933e-01,8.900000000000000133e-01,7.135521620512008667e-03,3.423839211463928223e-01,1.827341914176940918e+00
1.799999999999999933e-01,9.000000000000000222e-01,6.391424685716629028e-03,3.520025312900543213e-01,1.758899807929992676e+00
1.799999999999999933e-01,9.100000000000000311e-01,5.647964775562286377e-03,3.616684377193450928e-01,1.688896775245666504e+00
1.799999999999999933e-01,9.200000000000000400e-01,4.905853420495986938e-03,3.713815212249755859e-01,1.617398142814636230e+00
1.799999999999999933e-01,9.300000000000000488e-01,4.166223108768463135e-03,3.811404705047607422e-01,1.544474840164184570e+00
1.799999999999999933e-01,9.399999999999999467e-01,3.429681062698364258e-03,3.909444212913513184e-01,1.470196247100830078e+00
1.799999999999999933e-01,9.499999999999999556e-01,2.697907388210296631e-03,4.007922410964965820e-01,1.394634962081909180e+00
1.799999999999999933e-01,9.599999999999999645e-01,1.972064375877380371e-03,4.106828272342681885e-01,1.317864656448364258e+00
1.799999999999999933e-01,9.699999999999999734e-01,1.253411173820495605e-03,4.206156730651855469e-01,1.239959597587585449e+00
1.799999999999999933e-01,9.799999999999999822e-01,5.438029766082763672e-04,4.305884242057800293e-01,1.161000132560729980e+00
1.799999999999999933e-01,9.899999999999999911e-01,-1.558363437652587891e-04,4.406016469001770020e-01,1.081063270568847656e+00
1.799999999999999933e-01,1.000000000000000000e+00,-8.437819778919219971e-04,4.506530463695526123e-01,1.000221967697143555e+00
1.900000000000000022e-01,0.000000000000000000e+00,-9.318329393863677979e-04,-4.487719535827636719e-01,1.000064253807067871e+00
1.900000000000000022e-01,1.000000000000000021e-02,-3.876686096191406250e-04,-4.386709630489349365e-01,1.079296112060546875e+00
1.900000000000000022e-01,2.000000000000000042e-02,1.992657780647277832e-04,-4.286139309406280518e-01,1.157979369163513184e+00
1.900000000000000022e-01,2.999999999999999889e-02,8.256137371063232422e-04,-4.186015129089355469e-01,1.236020207405090332e+00
1.900000000000000022e-01,4.000000000000000083e-02,1.487441360950469971e-03,-4.086341559886932373e-01,1.313316226005554199e+00
1.900000000000000022e-01,5.000000000000000278e-02,2.182155847549438477e-03,-3.987134099006652832e-01,1.389765143394470215e+00
1.900000000000000022e-01,5.999999999999999778e-02,2.905927598476409912e-03,-3.888396024703979492e-01,1.465261101722717285e+00
1.900000000000000022e-01,7.000000000000000666e-02,3.656264394521713257e-03,-3.790135979652404785e-01,1.539699792861938477e+00
1.900000000000000022e-01,8.000000000000000167e-02,4.429962486028671265e-03,-3.692366778850555420e-01,1.612973332405090332e+00
1.900000000000000022e-01,8.999999999999999667e-02,5.223926156759262085e-03,-3.595095872879028320e-01,1.684975266456604004e+00
1.900000000000000022e-01,1.000000000000000056e-01,6.035190075635910034e-03,-3.498333990573883057e-01,1.755597829818725586e+00
1.900000000000000022e-01,1.100000000000000006e-01,6.861202418804168701e-03,-3.402083218097686768e-01,1.824746966361999512e+00
1.900000000000000022e-01,1.199999999999999956e-01,7.698647677898406982e-03,-3.306349217891693115e-01,1.892321944236755371e+00
1.900000000000000022e-01,1.300000000000000044e-01,8.545473217964172363e-03,-3.211134970188140869e-01,1.958232760429382324e+00
1.900000000000000022e-01,1.400000000000000133e-01,9.398572146892547607e-03,-3.116443455219268799e-01,2.022393465042114258e+00
1.900000000000000022e-01,1.499999999999999944e-01,1.025550067424774170e-02,-3.022270500659942627e-01,2.084725856781005859e+00
1.900000000000000022e-01,1.600000000000000033e-01,1.111400127410888672e-02,-2.928622364997863770e-01,2.145158290863037109e+00
1.900000000000000022e-01,1.700000000000000122e-01,1.197151839733123779e-02,-2.835488617420196533e-01,2.203626632690429688e+00
1.900000000000000022e-01,1.799999999999999933e-01,1.282598823308944702e-02,-2.742866873741149902e-01,2.260075092315673828e+00
1.900000000000000022e-01,1.900000000000000022e-01,1.367500424385070801e-02,-2.650748789310455322e-01,2.314457416534423828e+00
1.900000000000000022e-01,2.000000000000000111e-01,1.451677083969116211e-02,-2.559126019477844238e-01,2.366734981536865234e+00
1.900000000000000022e-01,2.099999999999999922e-01,1.534927636384963989e-02,-2.467993795871734619e-01,2.416875839233398438e+00
1.900000000000000022e-01,2.200000000000000011e-01,1.617085188627243042e-02,-2.377344369888305664e-01,2.464860439300537109e+00
1.900000000000000022e-01,2.300000000000000100e-01,1.697965711355209351e-02,-2.287167906761169434e-01,2.510673999786376953e+00
1.900000000000000022e-01,2.399999999999999911e-01,1.777424663305282593e-02,-2.197455763816833496e-01,2.554313659667968750e+00
1.900000000000000022e-01,2.500000000000000000e-01,1.855327188968658447e-02,-2.108201533555984497e-01,2.595781803131103516e+00
1.900000000000000022e-01,2.600000000000000089e-01,1.931536942720413208e-02,-2.019394040107727051e-01,2.635089397430419922e+00
1.900000000000000022e-01,2.700000000000000178e-01,2.005920559167861938e-02,-1.931028515100479126e-01,2.672255039215087891e+00
1.900000000000000022e-01,2.800000000000000266e-01,2.078387886285781860e-02,-1.843088567256927490e-01,2.707305669784545898e+00
1.900000000000000022e-01,2.899999999999999800e-01,2.148843556642532349e-02,-1.755582094192504883e-01,2.740272283554077148e+00
1.900000000000000022e-01,2.999999999999999889e-01,2.217168360948562622e-02,-1.668482124805450439e-01,2.771192073822021484e+00
1.900000000000000022e-01,3.099999999999999978e-01,2.283320575952529907e-02,-1.581784784793853760e-01,2.800107717514038086e+00
1.900000000000000022e-01,3.200000000000000067e-01,2.347180247306823730e-02,-1.495483666658401489e-01,2.827065944671630859e+00
1.900000000000000022e-01,3.300000000000000155e-01,2.408704161643981934e-02,-1.409562528133392334e-01,2.852117538452148438e+00
1.900000000000000022e-01,3.400000000000000244e-01,2.467774599790573120e-02,-1.324007958173751831e-01,2.875314235687255859e+00
1.900000000000000022e-01,3.499999999999999778e-01,2.524341642856597900e-02,-1.238814368844032288e-01,2.896710157394409180e+00
1.900000000000000022e-01,3.599999999999999867e-01,2.578311413526535034e-02,-1.153957173228263855e-01,2.916363954544067383e+00
1.900000000000000022e-01,3.699999999999999956e-01,2.629590779542922974e-02,-1.069424375891685486e-01,2.934329509735107422e+00
1.900000000000000022e-01,3.800000000000000044e-01,2.678091078996658325e-02,-9.851991385221481323e-02,2.950661659240722656e+00
1.900000000000000022e-01,3.900000000000000133e-01,2.723720669746398926e-02,-9.012611955404281616e-02,2.965416669845581055e+00
1.900000000000000022e-01,4.000000000000000222e-01,2.766358107328414917e-02,-8.175902068614959717e-02,2.978646993637084961e+00
1.900000000000000022e-01,4.099999999999999756e-01,2.805881947278976440e-02,-7.341686636209487915e-02,2.990402460098266602e+00
1.900000000000000022e-01,4.199999999999999845e-01,2.842174470424652100e-02,-6.509738415479660034e-02,3.000733375549316406e+00
1.900000000000000022e-01,4.299999999999999933e-01,2.875127643346786499e-02,-5.679834634065628052e-02,3.009680271148681641e+00
1.900000000000000022e-01,4.400000000000000022e-01,2.904570847749710083e-02,-4.851748049259185791e-02,3.017287731170654297e+00
1.900000000000000022e-01,4.500000000000000111e-01,2.930392324924468994e-02,-4.025242477655410767e-02,3.023590087890625000e+00
1.900000000000000022e-01,4.600000000000000200e-01,2.952437847852706909e-02,-3.200098872184753418e-02,3.028620719909667969e+00
1.900000000000000022e-01,4.699999999999999734e-01,2.970602363348007202e-02,-2.376091666519641876e-02,3.032408475875854492e+00
1.900000000000000022e-01,4.799999999999999822e-01,2.984701842069625854e-02,-1.552916131913661957e-02,3.034975051879882812e+00
1.900000000000000022e-01,4.899999999999999911e-01,2.994663268327713013e-02,-7.304159924387931824e-03,3.036340713500976562e+00
1.900000000000000022e-01,5.000000000000000000e-01,3.000348061323165894e-02,9.171534329652786255e-04,3.036516666412353516e+00
1.900000000000000022e-01,5.100000000000000089e-01,3.001663833856582642e-02,9.137118235230445862e-03,3.035511493682861328e+00
1.900000000000000022e-01,5.200000000000000178e-01,2.998539805412292480e-02,1.735799573361873627e-02,3.033326625823974609e+00
1.900000000000000022e-01,5.300000000000000266e-01,2.990882098674774170e-02,2.558241225779056549e-02,3.029959678649902344e+00
1.900000000000000022e-01,5.400000000000000355e-01,2.978654950857162476e-02,3.381309658288955688e-02,3.025401353836059570e+00
1.900000000000000022e-01,5.500000000000000444e-01,2.961862832307815552e-02,4.205216467380523682e-02,3.019638061523437500e+00
1.900000000000000022e-01,5.600000000000000533e-01,2.940487861633300781e-02,5.030225962400436401e-02,3.012648582458496094e+00
1.900000000000000022e-01,5.699999999999999512e-01,2.914567291736602783e-02,5.856658518314361572e-02,3.004407644271850586e+00
1.900000000000000022e-01,5.799999999999999600e-01,2.884183079004287720e-02,6.684725731611251831e-02,2.994884967803955078e+00
1.900000000000000022e-01,5.899999999999999689e-01,2.849387377500534058e-02,7.514682412147521973e-02,2.984042644500732422e+00
1.900000000000000022e-01,5.999999999999999778e-01,2.810326218605041504e-02,8.346807211637496948e-02,2.971842050552368164e+00
1.900000000000000022e-01,6.099999999999999867e-01,2.767139673233032227e-02,9.181370586156845093e-02,2.958235263824462891e+00
1.900000000000000022e-01,6.199999999999999956e-01,2.719990909099578857e-02,1.001862660050392151e-01,2.943172454833984375e+00
1.900000000000000022e-01,6.300000000000000044e-01,2.669066935777664185e-02,1.085882857441902161e-01,2.926600456237792969e+00
1.900000000000000022e-01,6.400000000000000133e-01,2.614597976207733154e-02,1.170219257473945618e-01,2.908462524414062500e+00
1.900000000000000022e-01,6.500000000000000222e-01,2.556823939085006714e-02,1.254897266626358032e-01,2.888700008392333984e+00
1.900000000000000022e-01,6.600000000000000311e-01,2.496000379323959351e-02,1.339939236640930176e-01,2.867251634597778320e+00
1.900000000000000022e-01,6.700000000000000400e-01,2.432373911142349243e-02,1.425361782312393188e-01,2.844058275222778320e+00
1.900000000000000022e-01,6.800000000000000488e-01,2.366218715906143188e-02,1.511180847883224487e-01,2.819059848785400391e+00
1.900000000000000022e-01,6.899999999999999467e-01,2.297814190387725830e-02,1.597417294979095459e-01,2.792197704315185547e+00
1.900000000000000022e-01,6.999999999999999556e-01,2.227424085140228271e-02,1.684080958366394043e-01,2.763417243957519531e+00
1.900000000000000022e-01,7.099999999999999645e-01,2.155330777168273926e-02,1.771183460950851440e-01,2.732668399810791016e+00
1.900000000000000022e-01,7.199999999999999734e-01,2.081768959760665894e-02,1.858731806278228760e-01,2.699905872344970703e+00
1.900000000000000022e-01,7.299999999999999822e-01,2.006975561380386353e-02,1.946734488010406494e-01,2.665088653564453125e+00
1.900000000000000022e-01,7.399999999999999911e-01,1.931176334619522095e-02,2.035195827484130859e-01,2.628188371658325195e+00
1.900000000000000022e-01,7.500000000000000000e-01,1.854570955038070679e-02,2.124115228652954102e-01,2.589177846908569336e+00
1.900000000000000022e-01,7.600000000000000089e-01,1.777340471744537354e-02,2.213502079248428345e-01,2.548042297363281250e+00
1.900000000000000022e-01,7.700000000000000178e-01,1.699613779783248901e-02,2.303353846073150635e-01,2.504775285720825195e+00
1.900000000000000022e-01,7.800000000000000266e-01,1.621516048908233643e-02,2.393675148487091064e-01,2.459376811981201172e+00
1.900000000000000022e-01,7.900000000000000355e-01,1.543156802654266357e-02,2.484467029571533203e-01,2.411857604980468750e+00
1.900000000000000022e-01,8.000000000000000444e-01,1.464612036943435669e-02,2.575731277465820312e-01,2.362234115600585938e+00
1.900000000000000022e-01,8.100000000000000533e-01,1.385896652936935425e-02,2.667478919029235840e-01,2.310530185699462891e+00
1.900000000000000022e-01,8.199999999999999512e-01,1.307098567485809326e-02,2.759699821472167969e-01,2.256782531738281250e+00
1.900000000000000022e-01,8.299999999999999600e-01,1.228224486112594604e-02,2.852413654327392578e-01,2.201023340225219727e+00
1.900000000000000022e-01,8.399999999999999689e-01,1.149246469140052795e-02,2.945614457130432129e-01,2.143297433853149414e+00
1.900000000000000022e-01,8.499999999999999778e-01,1.070231944322586060e-02,3.039309680461883545e-01,2.083653211593627930e+00
1.900000000000000022e-01,8.599999999999999867e-01,9.911525994539260864e-03,3.133494257926940918e-01,2.022144556045532227e+00
1.900000000000000022e-01,8.699999999999999956e-01,9.120527654886245728e-03,3.228179812431335449e-01,1.958821892738342285e+00
1.900000000000000022e-01,8.800000000000000044e-01,8.329220116138458252e-03,3.323359787464141846e-01,1.893745779991149902e+00
1.900000000000000022e-01,8.900000000000000133e-01,7.538374513387680054e-03,3.419032096862792969e-01,1.826976180076599121e+00
1.900000000000000022e-01,9.000000000000000222e-01,6.747886538505554199e-03,3.515190780162811279e-01,1.758578896522521973e+00
1.900000000000000022e-01,9.100000000000000311e-01,5.958832800388336182e-03,3.611835241317749023e-01,1.688616514205932617e+00
1.900000000000000022e-01,9.200000000000000400e-01,5.171835422515869141e-03,3.708956539630889893e-01,1.617155432701110840e+00
1.900000000000000022e-01,9.300000000000000488e-01,4.387877881526947021e-03,3.806541562080383301e-01,1.544269561767578125e+00
1.900000000000000022e-01,9.399999999999999467e-01,3.607980906963348389e-03,3.904578089714050293e-01,1.470029354095458984e+00
1.900000000000000022e-01,9.499999999999999556e-01,2.833485603332519531e-03,4.003062546253204346e-01,1.394506573677062988e+00
1.900000000000000022e-01,9.599999999999999645e-01,2.065494656562805176e-03,4.101980328559875488e-01,1.317777872085571289e+00
1.900000000000000022e-01,9.699999999999999734e-01,1.305669546127319336e-03,4.201321899890899658e-01,1.239918231964111328e+00
1.900000000000000022e-01,9.799999999999999822e-01,5.551278591156005859e-04,4.301074147224426270e-01,1.161008238792419434e+00
1.900000000000000022e-01,9.899999999999999911e-01,-1.843646168708801270e-04,4.401229619979858398e-01,1.081123232841491699e+00
1.900000000000000022e-01,1.000000000000000000e+00,-9.115934371948242188e-04,4.501768350601196289e-01,1.000348567962646484e+00
2.000000000000000111e-01,0.000000000000000000e+00,-1.070290803909301758e-03,-4.479747712612152100e-01,1.000139713287353516e+00
2.000000000000000111e-01,1.000000000000000021e-02,-4.800185561180114746e-04,-4.378717839717864990e-01,1.079343199729919434e+00
2.000000000000000111e-01,2.000000000000000042e-02,1.536197960376739502e-04,-4.278133213520050049e-01,1.157995820045471191e+00
2.000000000000000111e-01,2.999999999999999889e-02,8.273459970951080322e-04,-4.178002476692199707e-01,1.236004948616027832e+00
2.000000000000000111e-01,4.000000000000000083e-02,1.537822186946868896e-03,-4.078327715396881104e-01,1.313268780708312988e+00
2.000000000000000111e-01,5.000000000000000278e-02,2.281695604324340820e-03,-3.979122936725616455e-01,1.389682888984680176e+00
2.000000000000000111e-01,5.999999999999999778e-02,3.055460751056671143e-03,-3.880391716957092285e-01,1.465140938758850098e+00
2.000000000000000111e-01,7.000000000000000666e-02,3.856144845485687256e-03,-3.782147467136383057e-01,1.539536714553833008e+00
2.000000000000000111e-01,8.000000000000000167e-02,4.680696874856948853e-03,-3.684400320053100586e-01,1.612761139869689941e+00
2.000000000000000111e-01,8.999999999999999667e-02,5.525805056095123291e-03,-3.587159514427185059e-01,1.684705853462219238e+00
2.000000000000000111e-01,1.000000000000000056e-01,6.388537585735321045e-03,-3.490427136421203613e-01,1.755270600318908691e+00
2.000000000000000111e-01,1.100000000000000006e-01,7.266115397214889526e-03,-3.394213616847991943e-01,1.824351906776428223e+00
2.000000000000000111e-01,1.199999999999999956e-01,8.155338466167449951e-03,-3.298528790473937988e-01,1.891850352287292480e+00
2.000000000000000111e-01,1.300000000000000044e-01,9.053900837898254395e-03,-3.203367590904235840e-01,1.957678794860839844e+00
2.000000000000000111e-01,1.400000000000000133e-01,9.958662092685699463e-03,-3.108737766742706299e-01,2.021747827529907227e+00
2.000000000000000111e-01,1.499999999999999944e-01,1.086710765957832336e-02,-3.014636337757110596e-01,2.083979368209838867e+00
2.000000000000000111e-01,1.600000000000000033e-01,1.177683845162391663e-02,-2.921059727668762207e-01,2.144304275512695312e+00
2.000000000000000111e-01,1.700000000000000122e-01,1.268533617258071899e-02,-2.828007340431213379e-01,2.202657461166381836e+00
2.000000000000000111e-01,1.799999999999999933e-01,1.359028369188308716e-02,-2.735471725463867188e-01,2.258983612060546875e+00
2.000000000000000111e-01,1.900000000000000022e-01,1.448962837457656860e-02,-2.643446922302246094e-01,2.313234806060791016e+00
2.000000000000000111e-01,2.000000000000000111e-01,1.538109034299850464e-02,-2.551927268505096436e-01,2.365374088287353516e+00
2.000000000000000111e-01,2.099999999999999922e-01,1.626263558864593506e-02,-2.460905313491821289e-01,2.415371417999267578e+00
2.000000000000000111e-01,2.200000000000000011e-01,1.713270694017410278e-02,-2.370367348194122314e-01,2.463207244873046875e+00
2.000000000000000111e-01,2.300000000000000100e-01,1.798929274082183838e-02,-2.280311584472656250e-01,2.508865356445312500e+00
2.000000000000000111e-01,2.399999999999999911e-01,1.883090287446975708e-02,-2.190727591514587402e-01,2.552346706390380859e+00
2.000000000000000111e-01,2.500000000000000000e-01,1.965617388486862183e-02,-2.101604640483856201e-01,2.593653202056884766e+00
2.000000000000000111e-01,2.600000000000000089e-01,2.046359330415725708e-02,-2.012936472892761230e-01,2.632797718048095703e+00
2.000000000000000111e-01,2.700000000000000178e-01,2.125190198421478271e-02,-1.924714297056198120e-01,2.669798374176025391e+00
2.000000000000000111e-01,2.800000000000000266e-01,2.202005684375762939e-02,-1.836930364370346069e-01,2.704682350158691406e+00
2.000000000000000111e-01,2.899999999999999800e-01,2.276691049337387085e-02,-1.749577224254608154e-01,2.737483024597167969e+00
2.000000000000000111e-01,2.999999999999999889e-01,2.349168807268142700e-02,-1.662641167640686035e-01,2.768238067626953125e+00
2.000000000000000111e-01,3.099999999999999978e-01,2.419318258762359619e-02,-1.576116085052490234e-01,2.796990871429443359e+00
2.000000000000000111e-01,3.200000000000000067e-01,2.487062662839889526e-02,-1.489988416433334351e-01,2.823790311813354492e+00
2.000000000000000111e-01,3.300000000000000155e-01,2.552325278520584106e-02,-1.404248178005218506e-01,2.848684310913085938e+00
2.000000000000000111e-01,3.400000000000000244e-01,2.615017443895339966e-02,-1.318880766630172729e-01,2.871730566024780273e+00
2.000000000000000111e-01,3.499999999999999778e-01,2.675043791532516479e-02,-1.233876124024391174e-01,2.892981052398681641e+00
