x,y,u_x,u_y,p
0.000000000000000000e+00,2.500000000000000000e-01,-4.148366861045360565e-05,-2.258444875478744507e-01,2.717957973480224609e+00
0.000000000000000000e+00,2.600000000000000089e-01,-2.164277248084545135e-05,-2.166341096162796021e-01,2.762137651443481445e+00
0.000000000000000000e+00,2.700000000000000178e-01,-2.867309376597404480e-06,-2.074444890022277832e-01,2.804480791091918945e+00
0.000000000000000000e+00,2.800000000000000266e-01,1.453910954296588898e-05,-1.982747167348861694e-01,2.844992160797119141e+00
0.000000000000000000e+00,2.899999999999999800e-01,3.054109402000904083e-05,-1.891242116689682007e-01,2.883673906326293945e+00
0.000000000000000000e+00,2.999999999999999889e-01,4.484248347580432892e-05,-1.799918562173843384e-01,2.920531034469604492e+00
0.000000000000000000e+00,3.099999999999999978e-01,5.730357952415943146e-05,-1.708772778511047363e-01,2.955565690994262695e+00
0.000000000000000000e+00,3.200000000000000067e-01,6.796163506805896759e-05,-1.617789864540100098e-01,2.988782167434692383e+00
0.000000000000000000e+00,3.300000000000000155e-01,7.664528675377368927e-05,-1.526968181133270264e-01,3.020184516906738281e+00
0.000000000000000000e+00,3.400000000000000244e-01,8.377735503017902374e-05,-1.436291038990020752e-01,3.049773454666137695e+00
0.000000000000000000e+00,3.499999999999999778e-01,8.896668441593647003e-05,-1.345759034156799316e-01,3.077552318572998047e+00
0.000000000000000000e+00,3.599999999999999867e-01,9.284471161663532257e-05,-1.255356222391128540e-01,3.103524446487426758e+00
0.000000000000000000e+00,3.699999999999999956e-01,9.534065611660480499e-05,-1.165078207850456238e-01,3.127691507339477539e+00
0.000000000000000000e+00,3.800000000000000044e-01,9.662588126957416534e-05,-1.074915155768394470e-01,3.150056600570678711e+00
0.000000000000000000e+00,3.900000000000000133e-01,9.681587107479572296e-05,-9.848581999540328979e-02,3.170621156692504883e+00
0.000000000000000000e+00,4.000000000000000222e-01,9.621982462704181671e-05,-8.948998898267745972e-02,3.189386129379272461e+00
0.000000000000000000e+00,4.099999999999999756e-01,9.498302824795246124e-05,-8.050284534692764282e-02,3.206353664398193359e+00
0.000000000000000000e+00,4.199999999999999845e-01,9.332154877483844757e-05,-7.152376323938369751e-02,3.221528768539428711e+00
0.000000000000000000e+00,4.299999999999999933e-01,9.144772775471210480e-05,-6.255174428224563599e-02,3.234906435012817383e+00
0.000000000000000000e+00,4.400000000000000022e-01,8.942862041294574738e-05,-5.358618497848510742e-02,3.246494531631469727e+00
0.000000000000000000e+00,4.500000000000000111e-01,8.765538223087787628e-05,-4.462584853172302246e-02,3.256289005279541016e+00
0.000000000000000000e+00,4.600000000000000200e-01,8.588214404881000519e-05,-3.567011281847953796e-02,3.264293432235717773e+00
0.000000000000000000e+00,4.699999999999999734e-01,8.450751192867755890e-05,-2.671799063682556152e-02,3.270508527755737305e+00
0.000000000000000000e+00,4.799999999999999822e-01,8.350540883839130402e-05,-1.776872947812080383e-02,3.274935007095336914e+00
0.000000000000000000e+00,4.899999999999999911e-01,8.303602226078510284e-05,-8.821140974760055542e-03,3.277573347091674805e+00
0.000000000000000000e+00,5.000000000000000000e-01,8.308445103466510773e-05,1.251846551895141602e-04,3.278424024581909180e+00
0.000000000000000000e+00,5.100000000000000089e-01,8.354638703167438507e-05,9.071338921785354614e-03,3.277488946914672852e+00
0.000000000000000000e+00,5.200000000000000178e-01,8.456339128315448761e-05,1.801795884966850281e-02,3.274765491485595703e+00
0.000000000000000000e+00,5.300000000000000266e-01,8.594919927418231964e-05,2.696601860225200653e-02,3.270256280899047852e+00
0.000000000000000000e+00,5.400000000000000355e-01,8.765910752117633820e-05,3.591606020927429199e-02,3.263959646224975586e+00
0.000000000000000000e+00,5.500000000000000444e-01,8.947704918682575226e-05,4.486938565969467163e-02,3.255877017974853516e+00
0.000000000000000000e+00,5.600000000000000533e-01,9.164889343082904816e-05,5.382645130157470703e-02,3.246006250381469727e+00
0.000000000000000000e+00,5.699999999999999512e-01,9.355996735394001007e-05,6.278809905052185059e-02,3.234350442886352539e+00
0.000000000000000000e+00,5.799999999999999600e-01,9.540398605167865753e-05,7.175528258085250854e-02,3.220906972885131836e+00
0.000000000000000000e+00,5.899999999999999689e-01,9.689410217106342316e-05,8.072877675294876099e-02,3.205675363540649414e+00
0.000000000000000000e+00,5.999999999999999778e-01,9.769503958523273468e-05,8.970917016267776489e-02,3.188652992248535156e+00
0.000000000000000000e+00,6.099999999999999867e-01,9.788875468075275421e-05,9.869762510061264038e-02,3.169840574264526367e+00
0.000000000000000000e+00,6.199999999999999956e-01,9.716977365314960480e-05,1.076948568224906921e-01,3.149236917495727539e+00
0.000000000000000000e+00,6.300000000000000044e-01,9.548221714794635773e-05,1.167018339037895203e-01,3.126839876174926758e+00
0.000000000000000000e+00,6.400000000000000133e-01,9.239767678081989288e-05,1.257196068763732910e-01,3.102646827697753906e+00
0.000000000000000000e+00,6.500000000000000222e-01,8.801673538982868195e-05,1.347487121820449829e-01,3.076656103134155273e+00
0.000000000000000000e+00,6.600000000000000311e-01,8.217548020184040070e-05,1.437904834747314453e-01,3.048866510391235352e+00
0.000000000000000000e+00,6.700000000000000400e-01,7.502292282879352570e-05,1.528455764055252075e-01,3.019273996353149414e+00
0.000000000000000000e+00,6.800000000000000488e-01,6.623868830502033234e-05,1.619154661893844604e-01,2.987874984741210938e+00
0.000000000000000000e+00,6.899999999999999467e-01,5.584140308201313019e-05,1.710006296634674072e-01,2.954667091369628906e+00
0.000000000000000000e+00,6.999999999999999556e-01,4.394655115902423859e-05,1.801023632287979126e-01,2.919646263122558594e+00
0.000000000000000000e+00,7.099999999999999645e-01,3.081490285694599152e-05,1.892218440771102905e-01,2.882808208465576172e+00
0.000000000000000000e+00,7.199999999999999734e-01,1.650233753025531769e-05,1.983599364757537842e-01,2.844147920608520508e+00
0.000000000000000000e+00,7.299999999999999822e-01,1.128064468502998352e-06,2.075176686048507690e-01,2.803663015365600586e+00
0.000000000000000000e+00,7.399999999999999911e-01,-1.513655297458171844e-05,2.166960686445236206e-01,2.761348247528076172e+00
0.000000000000000000e+00,7.500000000000000000e-01,-3.168801777064800262e-05,2.258961647748947144e-01,2.717196464538574219e+00
0.000000000000000000e+00,7.600000000000000089e-01,-4.854123108088970184e-05,2.351189255714416504e-01,2.671204328536987305e+00
0.000000000000000000e+00,7.700000000000000178e-01,-6.520072929561138153e-05,2.443653792142868042e-01,2.623367071151733398e+00
0.000000000000000000e+00,7.800000000000000266e-01,-8.133496157824993134e-05,2.536360025405883789e-01,2.573677062988281250e+00
0.000000000000000000e+00,7.900000000000000355e-01,-9.658257476985454559e-05,2.629323601722717285e-01,2.522129774093627930e+00
0.000000000000000000e+00,8.000000000000000444e-01,-1.104220282286405563e-04,2.722546160221099854e-01,2.468720912933349609e+00
0.000000000000000000e+00,8.100000000000000533e-01,-1.227043103426694870e-04,2.816036939620971680e-01,2.413444042205810547e+00
0.000000000000000000e+00,8.199999999999999512e-01,-1.331164967268705368e-04,2.909803688526153564e-01,2.356292486190795898e+00
0.000000000000000000e+00,8.299999999999999600e-01,-1.412115525454282761e-04,3.003853261470794678e-01,2.297259092330932617e+00
0.000000000000000000e+00,8.399999999999999689e-01,-1.467845868319272995e-04,3.098189830780029297e-01,2.236340284347534180e+00
0.000000000000000000e+00,8.499999999999999778e-01,-1.498505007475614548e-04,3.192816674709320068e-01,2.173530817031860352e+00
0.000000000000000000e+00,8.599999999999999867e-01,-1.502528320997953415e-04,3.287745118141174316e-01,2.108819246292114258e+00
0.000000000000000000e+00,8.699999999999999956e-01,-1.481070648878812790e-04,3.382971584796905518e-01,2.042205810546875000e+00
0.000000000000000000e+00,8.800000000000000044e-01,-1.434541773051023483e-04,3.478506207466125488e-01,1.973678231239318848e+00
0.000000000000000000e+00,8.900000000000000133e-01,-1.366890501230955124e-04,3.574351668357849121e-01,1.903231501579284668e+00
0.000000000000000000e+00,9.000000000000000222e-01,-1.281134318560361862e-04,3.670510351657867432e-01,1.830859541893005371e+00
0.000000000000000000e+00,9.100000000000000311e-01,-1.183270942419767380e-04,3.766991794109344482e-01,1.756551146507263184e+00
0.000000000000000000e+00,9.200000000000000400e-01,-1.079819630831480026e-04,3.863789439201354980e-01,1.680305004119873047e+00
0.000000000000000000e+00,9.300000000000000488e-01,-9.762565605342388153e-05,3.960918784141540527e-01,1.602105617523193359e+00
0.000000000000000000e+00,9.399999999999999467e-01,-8.822674863040447235e-05,4.058382511138916016e-01,1.521950602531433105e+00
0.000000000000000000e+00,9.499999999999999556e-01,-8.070166222751140594e-05,4.156187176704406738e-01,1.439827561378479004e+00
0.000000000000000000e+00,9.599999999999999645e-01,-7.618661038577556610e-05,4.254333972930908203e-01,1.355733990669250488e+00
0.000000000000000000e+00,9.699999999999999734e-01,-7.548998109996318817e-05,4.352838993072509766e-01,1.269658446311950684e+00
0.000000000000000000e+00,9.799999999999999822e-01,-7.975543849170207977e-05,4.451705813407897949e-01,1.181598544120788574e+00
0.000000000000000000e+00,9.899999999999999911e-01,-9.013782255351543427e-05,4.550946056842803955e-01,1.091550230979919434e+00
0.000000000000000000e+00,1.000000000000000000e+00,-1.076913904398679733e-04,4.650574326515197754e-01,9.995134472846984863e-01
1.000000000000000021e-02,0.000000000000000000e+00,1.310843508690595627e-04,-4.651960432529449463e-01,1.000020861625671387e+00
1.000000000000000021e-02,1.000000000000000021e-02,1.748222857713699341e-04,-4.551997184753417969e-01,1.092058420181274414e+00
1.000000000000000021e-02,2.000000000000000042e-02,2.026557922363281250e-04,-4.452465772628784180e-01,1.182101845741271973e+00
1.000000000000000021e-02,2.999999999999999889e-02,2.181425224989652634e-04,-4.353347122669219971e-01,1.270156741142272949e+00
1.000000000000000021e-02,4.000000000000000083e-02,2.249001991003751755e-04,-4.254620075225830078e-01,1.356227278709411621e+00
1.000000000000000021e-02,5.000000000000000278e-02,2.259518951177597046e-04,-4.156270027160644531e-01,1.440319418907165527e+00
1.000000000000000021e-02,5.999999999999999778e-02,2.240168396383523941e-04,-4.058290123939514160e-01,1.522437930107116699e+00
1.000000000000000021e-02,7.000000000000000666e-02,2.213420812040567398e-04,-3.960667252540588379e-01,1.602592110633850098e+00
1.000000000000000021e-02,8.000000000000000167e-02,2.197248395532369614e-04,-3.863399028778076172e-01,1.680787205696105957e+00
1.000000000000000021e-02,8.999999999999999667e-02,2.206650096923112869e-04,-3.766475617885589600e-01,1.757032990455627441e+00
1.000000000000000021e-02,1.000000000000000056e-01,2.252238336950540543e-04,-3.669893443584442139e-01,1.831336140632629395e+00
1.000000000000000021e-02,1.100000000000000006e-01,2.339512575417757034e-04,-3.573642969131469727e-01,1.903705239295959473e+00
1.000000000000000021e-02,1.199999999999999956e-01,2.474619541317224503e-04,-3.477722406387329102e-01,1.974147558212280273e+00
1.000000000000000021e-02,1.300000000000000044e-01,2.657987643033266068e-04,-3.382124900817871094e-01,2.042670488357543945e+00
1.000000000000000021e-02,1.400000000000000133e-01,2.890669275075197220e-04,-3.286844491958618164e-01,2.109282255172729492e+00
1.000000000000000021e-02,1.499999999999999944e-01,3.167868126183748245e-04,-3.191872835159301758e-01,2.173989057540893555e+00
1.000000000000000021e-02,1.600000000000000033e-01,3.486436326056718826e-04,-3.097203969955444336e-01,2.236799478530883789e+00
1.000000000000000021e-02,1.700000000000000122e-01,3.841866273432970047e-04,-3.002831339836120605e-01,2.297719955444335938e+00
1.000000000000000021e-02,1.799999999999999933e-01,4.228272009640932083e-04,-2.908744215965270996e-01,2.356755018234252930e+00
1.000000000000000021e-02,1.900000000000000022e-01,4.639115650206804276e-04,-2.814937233924865723e-01,2.413914442062377930e+00
1.000000000000000021e-02,2.000000000000000111e-01,5.068921018391847610e-04,-2.721400856971740723e-01,2.469200849533081055e+00
1.000000000000000021e-02,2.099999999999999922e-01,5.508821923285722733e-04,-2.628126144409179688e-01,2.522622346878051758e+00
1.000000000000000021e-02,2.200000000000000011e-01,5.955745000392198563e-04,-2.535106837749481201e-01,2.574182510375976562e+00
1.000000000000000021e-02,2.300000000000000100e-01,6.400954443961381912e-04,-2.442332655191421509e-01,2.623888254165649414e+00
1.000000000000000021e-02,2.399999999999999911e-01,6.841376889497041702e-04,-2.349794358015060425e-01,2.671744108200073242e+00
1.000000000000000021e-02,2.500000000000000000e-01,7.271182257682085037e-04,-2.257487326860427856e-01,2.717755079269409180e+00
1.000000000000000021e-02,2.600000000000000089e-01,7.685658056288957596e-04,-2.165395170450210571e-01,2.761924266815185547e+00
1.000000000000000021e-02,2.700000000000000178e-01,8.082643616944551468e-04,-2.073517441749572754e-01,2.804256677627563477e+00
1.000000000000000021e-02,2.800000000000000266e-01,8.457780349999666214e-04,-1.981841027736663818e-01,2.844756603240966797e+00
1.000000000000000021e-02,2.899999999999999800e-01,8.809280116111040115e-04,-1.890361905097961426e-01,2.883429288864135742e+00
1.000000000000000021e-02,2.999999999999999889e-01,9.136844892054796219e-04,-1.799065470695495605e-01,2.920275449752807617e+00
1.000000000000000021e-02,3.099999999999999978e-01,9.437159169465303421e-04,-1.707948744297027588e-01,2.955300807952880859e+00
1.000000000000000021e-02,3.200000000000000067e-01,9.712160099297761917e-04,-1.617000401020050049e-01,2.988507270812988281e+00
1.000000000000000021e-02,3.300000000000000155e-01,9.960115421563386917e-04,-1.526208817958831787e-01,3.019900560379028320e+00
1.000000000000000021e-02,3.400000000000000244e-01,1.018216134980320930e-03,-1.435571461915969849e-01,3.049480676651000977e+00
1.000000000000000021e-02,3.499999999999999778e-01,1.037906156852841377e-03,-1.345078200101852417e-01,3.077252388000488281e+00
1.000000000000000021e-02,3.599999999999999867e-01,1.055318163707852364e-03,-1.254717111587524414e-01,3.103217363357543945e+00
1.000000000000000021e-02,3.699999999999999956e-01,1.070398138836026192e-03,-1.164485663175582886e-01,3.127378225326538086e+00
1.000000000000000021e-02,3.800000000000000044e-01,1.083343522623181343e-03,-1.074369475245475769e-01,3.149737358093261719e+00
1.000000000000000021e-02,3.900000000000000133e-01,1.094534294679760933e-03,-9.843613207340240479e-02,3.170295476913452148e+00
1.000000000000000021e-02,4.000000000000000222e-01,1.103948103263974190e-03,-8.944499492645263672e-02,3.189055681228637695e+00
1.000000000000000021e-02,4.099999999999999756e-01,1.112017082050442696e-03,-8.046337962150573730e-02,3.206020116806030273e+00
1.000000000000000021e-02,4.199999999999999845e-01,1.118562417104840279e-03,-7.148984819650650024e-02,3.221191883087158203e+00
1.000000000000000021e-02,4.299999999999999933e-01,1.124049769714474678e-03,-6.252329051494598389e-02,3.234568834304809570e+00
1.000000000000000021e-02,4.400000000000000022e-01,1.128661679103970528e-03,-5.356351286172866821e-02,3.246153831481933594e+00
1.000000000000000021e-02,4.500000000000000111e-01,1.132439123466610909e-03,-4.460872709751129150e-02,3.255949020385742188e+00
1.000000000000000021e-02,4.600000000000000200e-01,1.135356025770306587e-03,-3.565883263945579529e-02,3.263953447341918945e+00
1.000000000000000021e-02,4.699999999999999734e-01,1.137840794399380684e-03,-2.671252936124801636e-02,3.270171165466308594e+00
1.000000000000000021e-02,4.799999999999999822e-01,1.139695988968014717e-03,-1.776889897882938385e-02,3.274600267410278320e+00
1.000000000000000021e-02,4.899999999999999911e-01,1.141286687925457954e-03,-8.827488869428634644e-03,3.277241468429565430e+00
1.000000000000000021e-02,5.000000000000000000e-01,1.142169581726193428e-03,1.130029559135437012e-04,3.278096914291381836e+00
1.000000000000000021e-02,5.100000000000000089e-01,1.142821507528424263e-03,9.053181856870651245e-03,3.277165651321411133e+00
1.000000000000000021e-02,5.200000000000000178e-01,1.142977969720959663e-03,1.799388602375984192e-02,3.274447917938232422e+00
1.000000000000000021e-02,5.300000000000000266e-01,1.142609165981411934e-03,2.693624608218669891e-02,3.269945383071899414e+00
1.000000000000000021e-02,5.400000000000000355e-01,1.141662942245602608e-03,3.588082641363143921e-02,3.263656854629516602e+00
1.000000000000000021e-02,5.500000000000000444e-01,1.139915781095623970e-03,4.482835531234741211e-02,3.255582571029663086e+00
1.000000000000000021e-02,5.600000000000000533e-01,1.137390034273266792e-03,5.378003418445587158e-02,3.245722055435180664e+00
1.000000000000000021e-02,5.699999999999999512e-01,1.133817480877041817e-03,6.273620575666427612e-02,3.234074831008911133e+00
1.000000000000000021e-02,5.799999999999999600e-01,1.129071461036801338e-03,7.169807702302932739e-02,3.220640420913696289e+00
1.000000000000000021e-02,5.899999999999999689e-01,1.123114721849560738e-03,8.066647499799728394e-02,3.205417871475219727e+00
1.000000000000000021e-02,5.999999999999999778e-01,1.115548657253384590e-03,8.964208513498306274e-02,3.188406705856323242e+00
1.000000000000000021e-02,6.099999999999999867e-01,1.106309937313199043e-03,9.862587600946426392e-02,3.169606447219848633e+00
1.000000000000000021e-02,6.199999999999999956e-01,1.095245825126767159e-03,1.076186150312423706e-01,3.149013280868530273e+00
1.000000000000000021e-02,6.300000000000000044e-01,1.082166330888867378e-03,1.166213601827621460e-01,3.126627683639526367e+00
1.000000000000000021e-02,6.400000000000000133e-01,1.066918717697262764e-03,1.256350129842758179e-01,3.102447271347045898e+00
1.000000000000000021e-02,6.500000000000000222e-01,1.049283193424344063e-03,1.346603929996490479e-01,3.076468467712402344e+00
1.000000000000000021e-02,6.600000000000000311e-01,1.029323088005185127e-03,1.436984539031982422e-01,3.048689842224121094e+00
1.000000000000000021e-02,6.700000000000000400e-01,1.007016049697995186e-03,1.527503281831741333e-01,3.019108533859252930e+00
1.000000000000000021e-02,6.800000000000000488e-01,9.821646381169557571e-04,1.618170589208602905e-01,2.987721204757690430e+00
1.000000000000000021e-02,6.899999999999999467e-01,9.548210073262453079e-04,1.708993762731552124e-01,2.954525232315063477e+00
1.000000000000000021e-02,6.999999999999999556e-01,9.252533782273530960e-04,1.799988895654678345e-01,2.919514179229736328e+00
1.000000000000000021e-02,7.099999999999999645e-01,8.933984208852052689e-04,1.891158819198608398e-01,2.882688522338867188e+00
1.000000000000000021e-02,7.199999999999999734e-01,8.594610262662172318e-04,1.982520222663879395e-01,2.844039678573608398e+00
1.000000000000000021e-02,7.299999999999999822e-01,8.235641289502382278e-04,2.074080407619476318e-01,2.803565502166748047e+00
1.000000000000000021e-02,7.399999999999999911e-01,7.861398626118898392e-04,2.165849357843399048e-01,2.761259794235229492e+00
1.000000000000000021e-02,7.500000000000000000e-01,7.473409641534090042e-04,2.257838398218154907e-01,2.717119455337524414e+00
1.000000000000000021e-02,7.600000000000000089e-01,7.075995672494173050e-04,2.350057959556579590e-01,2.671135425567626953e+00
1.000000000000000021e-02,7.700000000000000178e-01,6.672062445431947708e-04,2.442512363195419312e-01,2.623308181762695312e+00
1.000000000000000021e-02,7.800000000000000266e-01,6.266266573220491409e-04,2.535219490528106689e-01,2.573627233505249023e+00
1.000000000000000021e-02,7.900000000000000355e-01,5.862147081643342972e-04,2.628180980682373047e-01,2.522088766098022461e+00
1.000000000000000021e-02,8.000000000000000444e-01,5.464286077767610550e-04,2.721404731273651123e-01,2.468688964843750000e+00
1.000000000000000021e-02,8.100000000000000533e-01,5.076073575764894485e-04,2.814900875091552734e-01,2.413418292999267578e+00
1.000000000000000021e-02,8.199999999999999512e-01,4.701532889157533646e-04,2.908673882484436035e-01,2.356274366378784180e+00
1.000000000000000021e-02,8.299999999999999600e-01,4.341781605035066605e-04,3.002728223800659180e-01,2.297251462936401367e+00
1.000000000000000021e-02,8.399999999999999689e-01,4.001774359494447708e-04,3.097077310085296631e-01,2.236339092254638672e+00
1.000000000000000021e-02,8.499999999999999778e-01,3.682256210595369339e-04,3.191717863082885742e-01,2.173535585403442383e+00
1.000000000000000021e-02,8.599999999999999867e-01,3.384195733815431595e-04,3.286658227443695068e-01,2.108834266662597656e+00
1.000000000000000021e-02,8.699999999999999956e-01,3.106773365288972855e-04,3.381902873516082764e-01,2.042227268218994141e+00
1.000000000000000021e-02,8.800000000000000044e-01,2.849430311471223831e-04,3.477453589439392090e-01,1.973708033561706543e+00
1.000000000000000021e-02,8.900000000000000133e-01,2.610415685921907425e-04,3.573318421840667725e-01,1.903269171714782715e+00
1.000000000000000021e-02,9.000000000000000222e-01,2.384327817708253860e-04,3.669495582580566406e-01,1.830906271934509277e+00
1.000000000000000021e-02,9.100000000000000311e-01,2.168894279748201370e-04,3.765996098518371582e-01,1.756607890129089355e+00
1.000000000000000021e-02,9.200000000000000400e-01,1.955472398549318314e-04,3.862819075584411621e-01,1.680369734764099121e+00
1.000000000000000021e-02,9.300000000000000488e-01,1.738697756081819534e-04,3.959971666336059570e-01,1.602180838584899902e+00
1.000000000000000021e-02,9.399999999999999467e-01,1.510784495621919632e-04,4.057458639144897461e-01,1.522034168243408203e+00
1.000000000000000021e-02,9.499999999999999556e-01,1.261599827557802200e-04,4.155283570289611816e-01,1.439924359321594238e+00
1.000000000000000021e-02,9.599999999999999645e-01,9.827991016209125519e-05,4.253455102443695068e-01,1.355841994285583496e+00
1.000000000000000021e-02,9.699999999999999734e-01,6.635789759457111359e-05,4.351986944675445557e-01,1.269776701927185059e+00
1.000000000000000021e-02,9.799999999999999822e-01,2.931733615696430206e-05,4.450875520706176758e-01,1.181731343269348145e+00
1.000000000000000021e-02,9.899999999999999911e-01,-1.382897607982158661e-05,4.550138115882873535e-01,1.091697335243225098e+00
1.000000000000000021e-02,1.000000000000000000e+00,-6.415206007659435272e-05,4.649788737297058105e-01,9.996756911277770996e-01
2.000000000000000042e-02,0.000000000000000000e+00,1.304831821471452713e-04,-4.650856852531433105e-01,1.000031709671020508e+00
2.000000000000000042e-02,1.000000000000000021e-02,2.124642487615346909e-04,-4.550892114639282227e-01,1.092054247856140137e+00
2.000000000000000042e-02,2.000000000000000042e-02,2.777904737740755081e-04,-4.451361894607543945e-01,1.182083487510681152e+00
2.000000000000000042e-02,2.999999999999999889e-02,3.303678240627050400e-04,-4.352238476276397705e-01,1.270124316215515137e+00
2.000000000000000042e-02,4.000000000000000083e-02,3.736906219273805618e-04,-4.253505170345306396e-01,1.356180548667907715e+00
2.000000000000000042e-02,5.000000000000000278e-02,4.108354914933443069e-04,-4.155150651931762695e-01,1.440257906913757324e+00
2.000000000000000042e-02,5.999999999999999778e-02,4.443719517439603806e-04,-4.057161808013916016e-01,1.522363901138305664e+00
2.000000000000000042e-02,7.000000000000000666e-02,4.765552002936601639e-04,-3.959534466266632080e-01,1.602503895759582520e+00
2.000000000000000042e-02,8.000000000000000167e-02,5.092492792755365372e-04,-3.862255215644836426e-01,1.680686116218566895e+00
2.000000000000000042e-02,8.999999999999999667e-02,5.438199732452630997e-04,-3.765325546264648438e-01,1.756918787956237793e+00
2.000000000000000042e-02,1.000000000000000056e-01,5.813904572278261185e-04,-3.668733239173889160e-01,1.831208586692810059e+00
2.000000000000000042e-02,1.100000000000000006e-01,6.226936820894479752e-04,-3.572476208209991455e-01,1.903564572334289551e+00
2.000000000000000042e-02,1.199999999999999956e-01,6.680537480860948563e-04,-3.476548790931701660e-01,1.973993539810180664e+00
2.000000000000000042e-02,1.300000000000000044e-01,7.176019717007875443e-04,-3.380944132804870605e-01,2.042502880096435547e+00
2.000000000000000042e-02,1.400000000000000133e-01,7.712545339018106461e-04,-3.285659551620483398e-01,2.109101533889770508e+00
2.000000000000000042e-02,1.499999999999999944e-01,8.289173711091279984e-04,-3.190681636333465576e-01,2.173795223236083984e+00
2.000000000000000042e-02,1.600000000000000033e-01,8.900465909391641617e-04,-3.096010088920593262e-01,2.236591577529907227e+00
2.000000000000000042e-02,1.700000000000000122e-01,9.541336912661790848e-04,-3.001633882522583008e-01,2.297497272491455078e+00
2.000000000000000042e-02,1.799999999999999933e-01,1.020581694319844246e-03,-2.907547652721405029e-01,2.356519937515258789e+00
2.000000000000000042e-02,1.900000000000000022e-01,1.088801072910428047e-03,-2.813742458820343018e-01,2.413664340972900391e+00
2.000000000000000042e-02,2.000000000000000111e-01,1.158050494268536568e-03,-2.720210552215576172e-01,2.468937158584594727e+00
2.000000000000000042e-02,2.099999999999999922e-01,1.227806555107235909e-03,-2.626948058605194092e-01,2.522343873977661133e+00
2.000000000000000042e-02,2.200000000000000011e-01,1.297348411753773689e-03,-2.533933520317077637e-01,2.573890447616577148e+00
2.000000000000000042e-02,2.300000000000000100e-01,1.366100506857037544e-03,-2.441171854734420776e-01,2.623582124710083008e+00
2.000000000000000042e-02,2.399999999999999911e-01,1.433682860806584358e-03,-2.348649948835372925e-01,2.671422719955444336e+00
2.000000000000000042e-02,2.500000000000000000e-01,1.499244244769215584e-03,-2.256358414888381958e-01,2.717419385910034180e+00
2.000000000000000042e-02,2.600000000000000089e-01,1.562674762681126595e-03,-2.164290696382522583e-01,2.761573791503906250e+00
